2025-07-10T09:49:57.610+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@6abb5624] with identifierForTableGroup [org.example.data.model.Student.session] for NavigablePath [org.example.data.model.Student.session] 
2025-07-10T09:49:57.610+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : s3_0
2025-07-10T09:49:57.611+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@ca64d64] with identifierForTableGroup [org.example.data.model.Student.session.adminTenant] for NavigablePath [org.example.data.model.Student.session.adminTenant] 
2025-07-10T09:49:57.611+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : at4_0
2025-07-10T09:49:57.611+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.results.graph.AST      : DomainResult Graph:
 \-EntityResultImpl [org.example.data.model.Student]
 |  +-EntityFetchJoinedImpl [org.example.data.model.Student.adminTenant]
 |  +-EntityFetchJoinedImpl [org.example.data.model.Student.classRoom]
 |  +-BasicFetch [org.example.data.model.Student.createdAt]
 |  +-BasicFetch [org.example.data.model.Student.firstName]
 |  +-BasicFetch [org.example.data.model.Student.lastName]
 |  \-EntityFetchJoinedImpl [org.example.data.model.Student.session]

2025-07-10T09:49:57.612+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.tree           : SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (s1 : org.example.data.model.Student) {
          primaryTableReference : student as s1_0
          TableGroupJoins {
            left  join LazyTableGroup (at1 : org.example.data.model.Student.adminTenant) {
              primaryTableReference : admin_tenant as at1_0
            }
            left  join LazyTableGroup (cr1 : org.example.data.model.Student.classRoom) {
              primaryTableReference : class_room as cr1_0
              TableGroupJoins {
                left  join LazyTableGroup (at2 : org.example.data.model.Student.classRoom.adminTenant) {
                  primaryTableReference : admin_tenant as at2_0
                }
                left  join LazyTableGroup (s2 : org.example.data.model.Student.classRoom.session) {
                  primaryTableReference : session as s2_0
                  TableGroupJoins {
                    left  join LazyTableGroup (at3 : org.example.data.model.Student.classRoom.session.adminTenant) {
                    }
                  }
                }
              }
            }
            left  join LazyTableGroup (s3 : org.example.data.model.Student.session) {
              primaryTableReference : session as s3_0
              TableGroupJoins {
                left  join LazyTableGroup (at4 : org.example.data.model.Student.session.adminTenant) {
                  primaryTableReference : admin_tenant as at4_0
                }
              }
            }
          }
        }
      }
    }

2025-07-10T09:49:57.613+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     : Static SQL for entity: org.example.data.model.Student
2025-07-10T09:49:57.613+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Version select: select student_id from student where student_id=?
2025-07-10T09:49:57.613+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Insert (0): insert into student (tenant_id,class_id,created_at,first_name,last_name,session_id) values (?,?,?,?,?,?)
2025-07-10T09:49:57.613+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Update (0): update student set tenant_id=?,class_id=?,created_at=?,first_name=?,last_name=?,session_id=? where student_id=?
2025-07-10T09:49:57.613+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Delete (0): delete from student where student_id=?
2025-07-10T09:49:57.613+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : p1_0
2025-07-10T09:49:57.613+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [StandardTableGroup(org.example.data.model.Parent)] with identifierForTableGroup [org.example.data.model.Parent] for NavigablePath [org.example.data.model.Parent] 
2025-07-10T09:49:57.614+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@3af38a] with identifierForTableGroup [org.example.data.model.Parent.adminTenant] for NavigablePath [org.example.data.model.Parent.adminTenant] 
2025-07-10T09:49:57.614+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : at1_0
2025-07-10T09:49:57.614+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@30808fdf] with identifierForTableGroup [org.example.data.model.Parent.student] for NavigablePath [org.example.data.model.Parent.student] 
2025-07-10T09:49:57.614+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : s1_0
2025-07-10T09:49:57.615+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@ef339c6] with identifierForTableGroup [org.example.data.model.Parent.student.adminTenant] for NavigablePath [org.example.data.model.Parent.student.adminTenant] 
2025-07-10T09:49:57.615+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : at2_0
2025-07-10T09:49:57.615+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@4888bba6] with identifierForTableGroup [org.example.data.model.Parent.student.classRoom] for NavigablePath [org.example.data.model.Parent.student.classRoom] 
2025-07-10T09:49:57.615+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : cr1_0
2025-07-10T09:49:57.616+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@1ff9b79e] with identifierForTableGroup [org.example.data.model.Parent.student.classRoom.adminTenant] for NavigablePath [org.example.data.model.Parent.student.classRoom.adminTenant] 
2025-07-10T09:49:57.616+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@2bb32dc9] with identifierForTableGroup [org.example.data.model.Parent.student.classRoom.session] for NavigablePath [org.example.data.model.Parent.student.classRoom.session] 
2025-07-10T09:49:57.617+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@3c191c70] with identifierForTableGroup [org.example.data.model.Parent.student.session] for NavigablePath [org.example.data.model.Parent.student.session] 
2025-07-10T09:49:57.617+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : s3_0
2025-07-10T09:49:57.617+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@3141d5de] with identifierForTableGroup [org.example.data.model.Parent.student.session.adminTenant] for NavigablePath [org.example.data.model.Parent.student.session.adminTenant] 
2025-07-10T09:49:57.618+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@6356c12f] with identifierForTableGroup [org.example.data.model.Parent.users] for NavigablePath [org.example.data.model.Parent.users] 
2025-07-10T09:49:57.618+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : u1_0
2025-07-10T09:49:57.618+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@513965e9] with identifierForTableGroup [org.example.data.model.Parent.users.adminTenant] for NavigablePath [org.example.data.model.Parent.users.adminTenant] 
2025-07-10T09:49:57.619+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : at5_0
2025-07-10T09:49:57.619+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.results.graph.AST      : DomainResult Graph:
 \-EntityResultImpl [org.example.data.model.Parent]
 |  +-EntityFetchJoinedImpl [org.example.data.model.Parent.adminTenant]
 |  +-EntityFetchJoinedImpl [org.example.data.model.Parent.student]
 |  \-EntityFetchJoinedImpl [org.example.data.model.Parent.users]

2025-07-10T09:49:57.620+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.tree           : SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (p1 : org.example.data.model.Parent) {
          primaryTableReference : parent as p1_0
          TableGroupJoins {
            left  join LazyTableGroup (at1 : org.example.data.model.Parent.adminTenant) {
              primaryTableReference : admin_tenant as at1_0
            }
            left  join LazyTableGroup (s1 : org.example.data.model.Parent.student) {
              primaryTableReference : student as s1_0
              TableGroupJoins {
                left  join LazyTableGroup (at2 : org.example.data.model.Parent.student.adminTenant) {
                  primaryTableReference : admin_tenant as at2_0
                }
                left  join LazyTableGroup (cr1 : org.example.data.model.Parent.student.classRoom) {
                  primaryTableReference : class_room as cr1_0
                  TableGroupJoins {
                    left  join LazyTableGroup (at3 : org.example.data.model.Parent.student.classRoom.adminTenant) {
                    }
                    left  join LazyTableGroup (s2 : org.example.data.model.Parent.student.classRoom.session) {
                    }
                  }
                }
                left  join LazyTableGroup (s3 : org.example.data.model.Parent.student.session) {
                  primaryTableReference : session as s3_0
                  TableGroupJoins {
                    left  join LazyTableGroup (at4 : org.example.data.model.Parent.student.session.adminTenant) {
                    }
                  }
                }
              }
            }
            left  join LazyTableGroup (u1 : org.example.data.model.Parent.users) {
              primaryTableReference : users as u1_0
              TableGroupJoins {
                left  join LazyTableGroup (at5 : org.example.data.model.Parent.users.adminTenant) {
                  primaryTableReference : admin_tenant as at5_0
                }
              }
            }
          }
        }
      }
    }

2025-07-10T09:49:57.620+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     : Static SQL for entity: org.example.data.model.Parent
2025-07-10T09:49:57.620+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Version select: select parent_id from parent where parent_id=?
2025-07-10T09:49:57.620+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Insert (0): insert into parent (tenant_id,student_id,user_id) values (?,?,?)
2025-07-10T09:49:57.620+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Update (0): update parent set tenant_id=?,student_id=?,user_id=? where parent_id=?
2025-07-10T09:49:57.620+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Delete (0): delete from parent where parent_id=?
2025-07-10T09:49:57.625+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : at1_0
2025-07-10T09:49:57.626+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [StandardTableGroup(org.example.data.model.AdminTenant)] with identifierForTableGroup [org.example.data.model.AdminTenant] for NavigablePath [org.example.data.model.AdminTenant] 
2025-07-10T09:49:57.626+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.results.graph.AST      : DomainResult Graph:
 \-EntityResultImpl [org.example.data.model.AdminTenant]
 |  +-BasicFetch [org.example.data.model.AdminTenant.createdAt]
 |  +-BasicFetch [org.example.data.model.AdminTenant.schoolName]
 |  \-BasicFetch [org.example.data.model.AdminTenant.subdomain]

2025-07-10T09:49:57.627+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.tree           : SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (at1 : org.example.data.model.AdminTenant) {
          primaryTableReference : admin_tenant as at1_0
        }
      }
    }

2025-07-10T09:49:57.627+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     : Static SQL for entity: org.example.data.model.AdminTenant
2025-07-10T09:49:57.627+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Version select: select tenant_id from admin_tenant where tenant_id=?
2025-07-10T09:49:57.627+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Insert (0): insert into admin_tenant (created_at,school_name,subdomain) values (?,?,?)
2025-07-10T09:49:57.627+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Update (0): update admin_tenant set created_at=?,school_name=?,subdomain=? where tenant_id=?
2025-07-10T09:49:57.627+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Delete (0): delete from admin_tenant where tenant_id=?
2025-07-10T09:49:57.627+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : s1_0
2025-07-10T09:49:57.628+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [StandardTableGroup(org.example.data.model.Session)] with identifierForTableGroup [org.example.data.model.Session] for NavigablePath [org.example.data.model.Session] 
2025-07-10T09:49:57.628+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@4fed32a5] with identifierForTableGroup [org.example.data.model.Session.adminTenant] for NavigablePath [org.example.data.model.Session.adminTenant] 
2025-07-10T09:49:57.628+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.create         : Created new SQL alias : at1_0
2025-07-10T09:49:57.629+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.results.graph.AST      : DomainResult Graph:
 \-EntityResultImpl [org.example.data.model.Session]
 |  +-EntityFetchJoinedImpl [org.example.data.model.Session.adminTenant]
 |  +-BasicFetch [org.example.data.model.Session.endDate]
 |  +-BasicFetch [org.example.data.model.Session.name]
 |  \-BasicFetch [org.example.data.model.Session.startDate]

2025-07-10T09:49:57.629+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.orm.sql.ast.tree           : SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (s1 : org.example.data.model.Session) {
          primaryTableReference : session as s1_0
          TableGroupJoins {
            left  join LazyTableGroup (at1 : org.example.data.model.Session.adminTenant) {
              primaryTableReference : admin_tenant as at1_0
            }
          }
        }
      }
    }

2025-07-10T09:49:57.629+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     : Static SQL for entity: org.example.data.model.Session
2025-07-10T09:49:57.629+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Version select: select session_id from session where session_id=?
2025-07-10T09:49:57.629+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Insert (0): insert into session (tenant_id,end_date,name,start_date) values (?,?,?,?)
2025-07-10T09:49:57.629+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Update (0): update session set tenant_id=?,end_date=?,name=?,start_date=? where session_id=?
2025-07-10T09:49:57.629+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.p.entity.AbstractEntityPersister     :  Delete (0): delete from session where session_id=?
2025-07-10T09:49:57.705+01:00  INFO 25724 --- [educompound] [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-07-10T09:49:57.705+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.type.spi.TypeConfiguration$Scope     : Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@33951a84] to SessionFactoryImplementor [org.hibernate.internal.SessionFactoryImpl@6883b58b]
2025-07-10T09:49:57.707+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.query.named.NamedObjectRepository    : Checking 0 named HQL queries
2025-07-10T09:49:57.708+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.query.named.NamedObjectRepository    : Checking 0 named SQL queries
2025-07-10T09:49:57.814+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : admin_tenant
2025-07-10T09:49:57.814+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : class_room
2025-07-10T09:49:57.815+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : fee
2025-07-10T09:49:57.815+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : parent
2025-07-10T09:49:57.817+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : payment
2025-07-10T09:49:57.818+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : report_card
2025-07-10T09:49:57.819+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : result
2025-07-10T09:49:57.819+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : session
2025-07-10T09:49:57.819+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : student
2025-07-10T09:49:57.819+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : teacher
2025-07-10T09:49:57.820+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : token
2025-07-10T09:49:57.820+01:00 DEBUG 25724 --- [educompound] [restartedMain] org.hibernate.mapping.Table              : No alter strings for table : users
2025-07-10T09:49:58.167+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.internal.SessionFactoryRegistry      : Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@7df2441
2025-07-10T09:49:58.168+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.internal.SessionFactoryRegistry      : Registering SessionFactory: 086440a1-5a80-4bbb-8a56-02c5d1d92bcf (<unnamed>)
2025-07-10T09:49:58.168+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.internal.SessionFactoryRegistry      : Not binding SessionFactory to JNDI, no JNDI name configured
2025-07-10T09:49:58.168+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.hibernate.internal.SessionFactoryImpl  : Instantiated SessionFactory
2025-07-10T09:49:58.168+01:00  INFO 25724 --- [educompound] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-07-10T09:49:58.273+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpaMappingContext'
2025-07-10T09:49:58.274+01:00 DEBUG 25724 --- [educompound] [restartedMain] .c.JpaMetamodelMappingContextFactoryBean : Initializing JpaMetamodelMappingContext…
2025-07-10T09:49:58.300+01:00 DEBUG 25724 --- [educompound] [restartedMain] .c.JpaMetamodelMappingContextFactoryBean : Finished initializing JpaMetamodelMappingContext
2025-07-10T09:49:58.353+01:00 DEBUG 25724 --- [educompound] [restartedMain] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-10T09:49:58.484+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.h.stat.internal.StatisticsInitiator    : Statistics initialized [enabled=false]
2025-07-10T09:49:58.507+01:00 DEBUG 25724 --- [educompound] [restartedMain] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-10T09:49:58.555+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.s.beans.CachedIntrospectionResults     : Not strongly caching class [org.example.data.model.Users] because it is not cache-safe
2025-07-10T09:49:58.594+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.s.beans.CachedIntrospectionResults     : Not strongly caching class [org.example.data.model.AdminTenant] because it is not cache-safe
2025-07-10T09:49:58.622+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.s.d.r.c.s.RepositoryFactorySupport     : Initializing repository instance for org.example.data.repositories.UserRepository…
2025-07-10T09:49:58.662+01:00 DEBUG 25724 --- [educompound] [restartedMain] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-10T09:49:58.842+01:00 DEBUG 25724 --- [educompound] [restartedMain] o.s.d.jpa.repository.query.NamedQuery    : Looking up named query Users.findByEmail
2025-07-10T09:49:58.943+01:00 DEBUG 25724 --- [educompound] [restartedMain] cResourceLocalTransactionCoordinatorImpl : JDBC transaction marked for rollback-only (exception provided for stack trace)

java.lang.Exception: exception just for purpose of providing stack trace
	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.markRollbackOnly(JdbcResourceLocalTransactionCoordinatorImpl.java:309) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.internal.AbstractSharedSessionContract.buildNamedQuery(AbstractSharedSessionContract.java:1109) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.internal.AbstractSharedSessionContract.createNamedQuery(AbstractSharedSessionContract.java:987) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at org.hibernate.internal.AbstractSharedSessionContract.createNamedQuery(AbstractSharedSessionContract.java:140) ~[hibernate-core-6.5.2.Final.jar:6.5.2.Final]
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[na:na]
	at java.base/java.lang.reflect.Method.invoke(Method.java:580) ~[na:na]
	at org.springframework.orm.jpa.ExtendedEntityManagerCreator$ExtendedEntityManagerInvocationHandler.invoke(ExtendedEntityManagerCreator.java:364) ~[spring-orm-6.1.10.jar:6.1.10]
	at jdk.proxy4/jdk.proxy4.$Proxy122.createNamedQuery(Unknown Source) ~[na:na]
	at org.springframework.data.jpa.repository.query.NamedQuery.hasNamedQuery(NamedQuery.java:112) ~[spring-data-jpa-3.3.1.jar:3.3.1]
	at org.springframework.data.jpa.repository.query.NamedQuery.lookupFrom(NamedQuery.java:138) ~[spring-data-jpa-3.3.1.jar:3.3.1]
	at org.springframework.data.jpa.repository.query.JpaQueryLookupStrategy$DeclaredQueryLookupStrategy.resolveQuery(JpaQueryLookupStrategy.java:180) ~[spring-data-jpa-3.3.1.jar:3.3.1]
	at org.springframework.data.jpa.repository.query.JpaQueryLookupStrategy$CreateIfNotFoundQueryLookupStrategy.resolveQuery(JpaQueryLookupStrategy.java:252) ~[spring-data-jpa-3.3.1.jar:3.3.1]
	at org.springframework.data.jpa.repository.query.JpaQueryLookupStrategy$AbstractQueryLookupStrategy.resolveQuery(JpaQueryLookupStrategy.java:95) ~[spring-data-jpa-3.3.1.jar:3.3.1]
	at org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.lookupQuery(QueryExecutorMethodInterceptor.java:111) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.mapMethodsToQuery(QueryExecutorMethodInterceptor.java:99) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.lambda$new$0(QueryExecutorMethodInterceptor.java:88) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at java.base/java.util.Optional.map(Optional.java:260) ~[na:na]
	at org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.<init>(QueryExecutorMethodInterceptor.java:88) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.repository.core.support.RepositoryFactorySupport.getRepository(RepositoryFactorySupport.java:357) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.repository.core.support.RepositoryFactoryBeanSupport.lambda$afterPropertiesSet$5(RepositoryFactoryBeanSupport.java:286) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.util.Lazy.getNullable(Lazy.java:135) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.util.Lazy.get(Lazy.java:113) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.repository.core.support.RepositoryFactoryBeanSupport.afterPropertiesSet(RepositoryFactoryBeanSupport.java:292) ~[spring-data-commons-3.3.1.jar:3.3.1]
	at org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean.afterPropertiesSet(JpaRepositoryFactoryBean.java:132) ~[spring-data-jpa-3.3.1.jar:3.3.1]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1835) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1784) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:600) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:904) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:782) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor(ConstructorResolver.java:237) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireConstructor(AbstractAutowireCapableBeanFactory.java:1357) ~[spring-beans-6.1.10.jar:6.1.10]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1194) ~[spring-beans-6.1.10.jar:6.1.10]
